associacao agricola do distrito federal e ride (agrifam) taguatinga df,associacao dos produtores da agricultura familiar (aspaf) guara df,associacao dos produtores da agricultura familiar (aspaf) nucleo bandeirante df,associacao dos produtores rurais organicos e convencionais do distrito federal e entorno (asproc) recanto das emas df,associacao dos produtores rurais organicos e convencionais do distrito federal e entorno (asproc) samambaia df,associacao dos produtores rurais novo horizonte betinho (aspronte) recanto das emas df,associacao dos trabalhadores rurais da agricultura familiar do assentamento chapadinha (astraf) guara df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) recanto das emas df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) samambaia df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) nucleo bandeirante df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) taguatinga df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) samambaia df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) recanto das emas df
0.6925,0.44,0.27,0.54,0.48,0.2875,0.5449999999999999,0.3625,0.3225,0.4875,0.6174999999999999,0.445,0.5525
0.5290999999999999,0.4433000000000001,0.6402,0.5499999999999999,0.4059,0.3377,0.2618,0.3575,0.6006,0.5214,0.4719,0.3784,0.5577
0.5083,0.4165,0.6528000000000002,0.5388999999999999,0.4539000000000001,0.2329,0.4232999999999999,0.306,0.4505,0.6171000000000001,0.4369,0.3859000000000001,0.5559000000000001
0.5936000000000001,0.4158,0.5341,0.5397000000000001,0.4347000000000001,0.4151,0.3486000000000001,0.4172,0.5852,0.4592000000000001,0.4935000000000001,0.4116,0.5922
0.505,0.47,0.63,0.6025,0.445,0.515,0.5125000000000001,0.495,0.52,0.4499999999999999,0.5175,0.53,0.595
0.6455999999999998,0.4168,0.5696,0.5688,0.4816,0.376,0.3608,0.4232,0.6120000000000001,0.4944,0.5559999999999999,0.4559999999999999,0.6256
0.6129,0.4977,0.486,0.5544,0.5129999999999999,0.3536999999999999,0.4608,0.36,0.5679,0.5607,0.5472,0.4535999999999999,0.5265
0.6740999999999999,0.5139,0.5121,0.4967999999999999,0.3707999999999999,0.3986999999999999,0.3483,0.4788,0.7155,0.5075999999999999,0.5211,0.4040999999999999,0.6371999999999999
0.6328,0.3178000000000001,0.553,0.4662,0.3794,0.42,0.3556000000000001,0.399,0.6538,0.518,0.4494,0.434,0.7476
0.4811999999999999,0.24,0.5915999999999999,0.6108000000000001,0.4704,0.3095999999999999,0.2808,0.4716,0.4692,0.4632,0.4644,0.4908,0.5436
0.5082,0.4719,0.6093999999999999,0.4774,0.3542,0.3289,0.33,0.5126000000000001,0.6390999999999999,0.4862,0.5478000000000001,0.5258,0.5874
0.4368,0.3430000000000001,0.6664000000000001,0.5922,0.5572000000000001,0.4186,0.2562,0.3654,0.5586,0.6020000000000001,0.3906,0.3374,0.4522
0.621,0.4023,0.5651999999999999,0.5886,0.4734,0.3807,0.2906999999999999,0.3879,0.6506999999999998,0.5193,0.4922999999999999,0.4418999999999999,0.6173999999999998
0.567,0.3843000000000001,0.4689,0.4914,0.4203,0.3176999999999999,0.3347999999999999,0.3068999999999999,0.5975999999999999,0.54,0.4319999999999999,0.3438,0.5651999999999999
0.6648,0.4392,0.5576000000000001,0.6903999999999999,0.548,0.4744000000000001,0.3512,0.4224,0.632,0.5216,0.5367999999999999,0.4328,0.5856
0.48,0.555,0.7525,0.84,0.7175,0.5775,0.2624999999999999,0.585,0.765,0.6124999999999999,0.8075,0.37,0.365
0.6888000000000001,0.5292,0.5670000000000001,0.6496000000000001,0.5558000000000001,0.4872,0.4578,0.413,0.7378,0.4942,0.5922000000000001,0.4858,0.5236000000000001
0.6975,0.5,0.525,0.4049999999999999,0.36,0.1825,0.43,0.5125000000000001,0.4649999999999999,0.6100000000000001,0.505,0.5075000000000001,0.5924999999999999
0.6228,0.2724,0.312,0.5471999999999999,0.4596,0.3324,0.3636,0.2316,0.4776,0.444,0.4392,0.3647999999999999,0.5424
0.5236000000000001,0.4573,0.7123,0.6324000000000001,0.4964,0.2584,0.2839,0.2159,0.6171000000000001,0.5304000000000001,0.544,0.51,0.5559000000000001
0.6072,0.3707,0.4895,0.5126,0.3938,0.2849,0.3486999999999999,0.3124,0.6017,0.5148,0.4455,0.3707,0.6083
0.658,0.4900000000000001,0.547,0.5700000000000001,0.419,0.367,0.344,0.401,0.629,0.5630000000000001,0.4579999999999999,0.423,0.5860000000000001
0.6559000000000001,0.4522,0.5663,0.5851999999999999,0.4592,0.4151,0.3584,0.462,0.6699000000000002,0.5397000000000001,0.5453000000000001,0.4249,0.6454
0.4847999999999999,0.1427999999999999,0.4956,0.6144,0.5244,0.4068,0.3192,0.3696,0.4091999999999999,0.45,0.3684,0.4164,0.5148
0.7139000000000001,0.4642,0.4807,0.583,0.4774,0.4851,0.3652,0.363,0.6622,0.5577,0.5423,0.3069,0.6336
0.372,0.406,0.788,0.566,0.446,0.528,0.346,0.526,0.666,0.592,0.488,0.54,0.654
0.3167999999999999,0.2739,0.5214000000000001,0.4916999999999999,0.4884,0.4158,0.2376,0.2343,0.4389,0.4224,0.231,0.363,0.3993
0.12,0.26,0.66,0.94,0.89,0.2,0.05,0.39,0.27,0.83,0.77,0.2,0.01
0.5985000000000001,0.448,0.5726,0.5992,0.4718,0.3794,0.3738000000000001,0.4165,0.5901000000000002,0.5439,0.4823,0.4375,0.5817
0.5742,0.6831,0.693,0.5841000000000001,0.3432,0.3861,0.231,0.9009,0.66,0.6171,0.6303000000000001,0.3531,0.4587
0.6006,0.4158,0.5278,0.476,0.3934,0.2296,0.3794,0.2842,0.5544,0.5852,0.539,0.4102,0.6188
0.6287999999999999,0.4648,0.584,0.5671999999999999,0.452,0.3896,0.4151999999999999,0.4911999999999999,0.6936000000000001,0.5176,0.5704,0.532,0.6264000000000001
0.352,0.24,0.6880000000000001,0.4419999999999999,0.322,0.232,0.35,0.42,0.542,0.4880000000000001,0.3340000000000001,0.6140000000000001,0.636
0.5319999999999999,0.4248,0.58,0.6208,0.4944,0.3616,0.3712,0.4599999999999999,0.5824,0.5272,0.5016,0.4839999999999999,0.5128
0.6372,0.5049,0.4275,0.5615999999999999,0.4904999999999999,0.3644999999999999,0.4238999999999999,0.3825,0.5517,0.5346,0.5823,0.3978,0.5031
0.6247999999999999,0.4256,0.5472,0.6664,0.5344,0.3872,0.3631999999999999,0.3823999999999999,0.5888000000000001,0.5247999999999999,0.5544,0.4712,0.5559999999999999
0.13,0.07,0.505,0.54,0.565,0.635,0.405,0.445,0.295,0.53,0.1,0.47,0.455
0.6633,0.3987,0.4644,0.5354999999999999,0.4157999999999999,0.3167999999999999,0.3599999999999999,0.3329999999999999,0.5517,0.4661999999999999,0.4032,0.3896999999999999,0.5885999999999999
0.4525,0.395,0.595,0.465,0.295,0.5475,0.33,0.745,0.7675,0.6575,0.2725,0.325,0.6275
0.5817000000000001,0.4487,0.6272,0.6153000000000001,0.5005000000000001,0.4137,0.3430000000000001,0.4473,0.6524000000000001,0.5901000000000001,0.5040000000000001,0.4585,0.5873
0.55,0.125,0.43,0.5549999999999999,0.46,0.5549999999999999,0.5700000000000001,0.45,0.305,0.2299999999999999,0.275,0.525,0.685
0.5928000000000001,0.4296,0.5333999999999999,0.5297999999999999,0.4259999999999999,0.3582000000000001,0.3563999999999999,0.4038,0.6053999999999999,0.5087999999999999,0.5112000000000001,0.4229999999999999,0.5843999999999998
0.5592,0.3947999999999999,0.5496,0.5412,0.4559999999999999,0.3587999999999999,0.3636,0.4008,0.51,0.5484,0.5436,0.414,0.6324000000000001
0.546,0.306,0.532,0.518,0.39,0.3399999999999999,0.384,0.512,0.7400000000000001,0.496,0.372,0.516,0.604
0.5151,0.5202,0.7055,0.7004,0.4862000000000001,0.2516,0.2839,0.5678,0.5899,0.6018,0.6868000000000001,0.5321,0.4522
0.6020000000000001,0.4280000000000001,0.578,0.546,0.452,0.465,0.3330000000000001,0.537,0.6040000000000001,0.439,0.492,0.419,0.5720000000000001
0.5448000000000001,0.4259999999999999,0.4392,0.4739999999999998,0.3815999999999999,0.3936,0.3396,0.3876,0.5652,0.6612,0.4092,0.2076,0.5664
0.6596,0.6086,0.6239,0.5457000000000001,0.4471,0.6052000000000001,0.3281,0.4692,0.765,0.4522,0.5134000000000001,0.3332,0.6188
0.5615999999999999,0.352,0.5823999999999999,0.6152,0.5424,0.3656,0.3712,0.4112,0.5272,0.4903999999999999,0.5072000000000001,0.516,0.5328
0.72,0.5700000000000001,0.5375,0.475,0.2725,0.2324999999999999,0.3325,0.38,0.6625,0.7225,0.3875,0.3475,0.8025000000000001
0.5730000000000001,0.4020000000000001,0.543,0.575,0.486,0.355,0.324,0.444,0.683,0.524,0.5820000000000001,0.51,0.585
0.4700000000000001,0.518,0.584,0.3719999999999999,0.294,0.416,0.284,0.554,0.718,0.508,0.502,0.314,0.558
0.518,0.3390000000000001,0.627,0.584,0.496,0.371,0.426,0.339,0.549,0.498,0.43,0.508,0.5870000000000001
0.5824000000000001,0.4809,0.5670000000000001,0.5481,0.4445,0.3696,0.3703000000000001,0.4312,0.6391000000000001,0.5866,0.5201000000000001,0.4368,0.6006
0.6950000000000001,0.335,0.3349999999999999,0.475,0.275,0.145,0.4049999999999999,0.21,0.7150000000000001,0.36,0.8,0.635,0.815
0.5359999999999999,0.4088,0.5888,0.628,0.5232,0.4184,0.3464,0.4919999999999999,0.5984,0.4967999999999999,0.576,0.4703999999999999,0.5256000000000001
0.5680000000000001,0.298,0.398,0.41,0.394,0.304,0.478,0.326,0.48,0.684,0.232,0.38,0.58
0.96,0.89,0.53,0.7,0.45,0.05,0.28,0.89,0.46,0.62,0.99,0.7,0.54
0.6492,0.4931999999999999,0.4691999999999999,0.4211999999999999,0.282,0.3288,0.3588,0.4307999999999999,0.5172,0.5088,0.4788,0.2808,0.6732
0.6127999999999999,0.4376,0.564,0.5863999999999999,0.4456,0.4136,0.4032,0.4632,0.648,0.5608000000000001,0.5096,0.4448,0.6544000000000001
0.656,0.258,0.532,0.552,0.52,0.486,0.514,0.346,0.4720000000000001,0.46,0.438,0.56,0.7080000000000001
0.637,0.329,0.506,0.571,0.49,0.379,0.3390000000000001,0.4580000000000001,0.553,0.452,0.551,0.4800000000000001,0.5800000000000001
0.5709,0.3366,0.5841,0.7392,0.5049,0.3498,0.3102,0.0858,0.5181,0.5016,0.3828,0.429,0.6105
0.5488,0.3832,0.5912,0.6607999999999999,0.5279999999999999,0.4264,0.3312,0.4943999999999999,0.6160000000000001,0.5216,0.5024000000000001,0.4615999999999999,0.5272
0.14,0.08,0.7,0.37,0.37,0.75,0.38,0.78,0.56,0.42,0.12,0.65,0.75
0.693,0.4770000000000001,0.553,0.5650000000000001,0.397,0.349,0.39,0.3480000000000001,0.586,0.51,0.5960000000000001,0.4620000000000001,0.721
0.5549999999999999,0.68,0.5325,0.6199999999999999,0.455,0.345,0.2825,0.64,0.6075,0.6675,0.8800000000000001,0.345,0.4825
0.5404,0.3094,0.4564,0.4046,0.3052,0.2814,0.3346,0.2562,0.4984,0.5208000000000002,0.3486,0.3248,0.6804000000000001
0.632,0.4220000000000001,0.489,0.5519999999999999,0.4,0.377,0.413,0.335,0.59,0.549,0.511,0.407,0.6829999999999999
0.5466,0.414,0.5453999999999999,0.5471999999999999,0.4583999999999999,0.3702,0.3509999999999999,0.3888,0.5489999999999999,0.4896,0.5130000000000001,0.4235999999999998,0.5393999999999999
0.5695,0.3349,0.3672,0.4624,0.442,0.3757,0.6154000000000001,0.3111,0.4896000000000001,0.5916,0.4045999999999999,0.5083000000000001,0.6545000000000001
0.5839999999999999,0.4208,0.4944,0.5432,0.3919999999999999,0.3488,0.3832,0.3424,0.5304000000000001,0.4896,0.4344,0.4192,0.616
0.6048000000000001,0.4291,0.5796,0.595,0.5152000000000001,0.3605,0.4193000000000001,0.4025,0.6216000000000002,0.5726000000000001,0.5348000000000002,0.5025999999999999,0.5922000000000001
0.6319999999999999,0.512,0.6136,0.6079999999999999,0.496,0.3832,0.4104,0.4136,0.6424000000000001,0.5232,0.5992,0.4912,0.5824
0.5866,0.4172,0.5656000000000001,0.5138,0.4158,0.2576,0.343,0.4774,0.6552000000000001,0.4998,0.623,0.5208,0.6020000000000001
0.428,0.338,0.488,0.614,0.548,0.21,0.422,0.21,0.45,0.5920000000000001,0.636,0.548,0.4640000000000001
0.6311999999999999,0.5208,0.5664,0.5344000000000001,0.4608,0.452,0.4104,0.428,0.6824,0.6,0.5312,0.4464,0.6536000000000001
0.5810000000000001,0.427,0.562,0.5860000000000001,0.51,0.447,0.429,0.501,0.529,0.516,0.511,0.465,0.535
0.5916000000000001,0.4284,0.5099999999999999,0.5501999999999998,0.4493999999999999,0.3444,0.3593999999999999,0.3636,0.5736,0.5219999999999999,0.5088000000000001,0.4013999999999999,0.5489999999999999
0.568,0.388,0.412,0.4479999999999999,0.378,0.332,0.486,0.166,0.41,0.528,0.398,0.298,0.686
0.5604,0.4314,0.5166,0.5159999999999999,0.4481999999999999,0.3852,0.3761999999999999,0.4049999999999999,0.5664,0.5429999999999999,0.4782,0.3875999999999999,0.5495999999999999
0.7631999999999999,0.5344,0.5512,0.5863999999999999,0.464,0.3944,0.4311999999999999,0.428,0.712,0.5384,0.6055999999999999,0.4736,0.6536000000000001
0.546,0.3374,0.5208,0.6244000000000001,0.4788,0.3486000000000001,0.2716,0.3444,0.441,0.5264,0.4494,0.4088,0.5740000000000001
0.5431999999999999,0.3024,0.544,0.5751999999999999,0.4735999999999999,0.372,0.2912,0.3704,0.4824,0.4655999999999999,0.4104,0.4087999999999999,0.5464000000000001
0.5740000000000001,0.4122999999999999,0.4949,0.4851,0.3892,0.3773,0.4004000000000001,0.35,0.5915000000000001,0.4879,0.4270000000000001,0.4018,0.6054999999999999
0.67,0.85,0.55,0.62,0.7,0.35,0.59,0.44,0.9,0.35,0.93,0.49,0.26
0.46,0.5720000000000001,0.554,0.534,0.372,0.294,0.25,0.554,0.558,0.634,0.716,0.332,0.548
0.6405000000000001,0.4424,0.5922000000000001,0.6013,0.4767,0.4249,0.3927,0.4284,0.6370000000000001,0.5348,0.4802,0.4725,0.63
0.2541,0.3431999999999999,0.7128000000000001,0.5874,0.5940000000000001,0.3267,0.4125,0.429,0.4455,0.6666000000000001,0.5346,0.6039,0.4224
0.7718,0.4624,0.4131,0.5337999999999999,0.3383,0.3876,0.3859,0.5695,0.5627,0.5508,0.4352,0.3094,0.6579
0.5724,0.3059999999999999,0.4512,0.3563999999999999,0.2412,0.3072,0.3432,0.3432,0.6072,0.5351999999999999,0.3096,0.3552,0.7631999999999999
0.662,0.8,0.674,0.642,0.538,0.4,0.39,0.56,0.7540000000000001,0.49,0.8,0.558,0.41
0.5172,0.3216,0.5232,0.5628000000000001,0.4559999999999999,0.4692,0.3288,0.4308,0.5795999999999999,0.5076,0.3408,0.342,0.5148
0.6950000000000001,0.31,0.4725,0.49,0.485,0.41,0.53,0.4750000000000001,0.5825,0.5175000000000001,0.5675,0.4424999999999999,0.6425
0.522,0.2784,0.5783999999999999,0.4956,0.4308,0.4079999999999999,0.276,0.42,0.6312,0.3876,0.4008,0.4656,0.5771999999999999
0.5567999999999999,0.4376,0.5528,0.5312,0.3912,0.36,0.2663999999999999,0.4472,0.6264000000000001,0.5056,0.452,0.3664,0.5608000000000001
0.6192,0.4059,0.5498999999999999,0.5453999999999999,0.4401,0.3059999999999999,0.3788999999999999,0.3492,0.594,0.5823,0.4463999999999999,0.4571999999999999,0.6209999999999999
0.5796,0.3654,0.4869,0.5526,0.4626,0.3257999999999999,0.4526999999999999,0.3618,0.5598,0.5147999999999999,0.5156999999999999,0.5436,0.621
0.5912999999999999,0.4032,0.4895999999999999,0.6102,0.4599,0.3932999999999999,0.3176999999999999,0.2933999999999999,0.567,0.4752,0.4427999999999999,0.3275999999999999,0.5526
0.5577,0.2728,0.5379,0.5797,0.4851,0.3421,0.3927,0.3146,0.5588000000000001,0.495,0.3751,0.5082,0.5565999999999999
0.4875,0.47,0.6175,0.7074999999999999,0.6775,0.46,0.265,0.2375,0.525,0.605,0.465,0.2875,0.3399999999999999
0.5236,0.4116,0.5866,0.5432,0.4473,0.3822,0.315,0.4144,0.5740000000000001,0.5439,0.5033000000000002,0.4319,0.5677
0.5904,0.4488,0.5028,0.5376,0.4548,0.3636,0.3515999999999999,0.3408,0.7116,0.5076,0.5376,0.426,0.57
0.5928000000000001,0.4176,0.5124,0.5159999999999999,0.4181999999999999,0.3774,0.3791999999999999,0.3869999999999999,0.591,0.4974,0.4698,0.4283999999999999,0.5933999999999998
0.715,0.565,0.5,0.53,0.385,0.095,0.4775,0.36,0.6025,0.5275,0.8300000000000001,0.7375,0.6725000000000001
0.6079999999999999,0.4648,0.5720000000000001,0.5808,0.472,0.3944,0.3552,0.4528,0.6872,0.5559999999999999,0.6008,0.4992,0.6248
0.5544,0.495,0.5742,0.528,0.3795,0.3509000000000001,0.2904,0.4311999999999999,0.6181999999999999,0.5148,0.5126,0.3926999999999999,0.5698
0.5661,0.4743,0.5831000000000001,0.561,0.4573,0.6341,0.3009,0.4131,0.6171,0.5015000000000001,0.3689,0.2992,0.6018
0.5292,0.3807,0.5607,0.5679000000000001,0.4644,0.3222,0.3725999999999999,0.3519,0.576,0.6273,0.5030999999999999,0.4931999999999999,0.6281999999999999
0.6679999999999998,0.4968,0.5736,0.5824,0.484,0.42,0.4103999999999999,0.42,0.6288000000000001,0.572,0.4888,0.4175999999999999,0.6008000000000001
0.5313,0.5511,0.6699,0.5082,0.4488,0.2772,0.4884,0.5940000000000001,0.5082000000000001,0.5973,0.6072000000000001,0.7689,0.5973
0.5128,0.3176,0.5184000000000001,0.5016,0.4176,0.408,0.3616,0.3759999999999999,0.5328,0.4439999999999999,0.4328,0.4432,0.5784
0.6324000000000001,0.4029,0.4879,0.5763,0.3706,0.4811,0.3349000000000001,0.4692,0.7395,0.4658,0.4573,0.4182,0.6970000000000002
0.95,0.16,0.06,0.21,0.18,0.43,0.29,0.14,0.29,0.37,0.17,0.07,0.95
0.6876000000000001,0.5568000000000001,0.4535999999999999,0.4247999999999999,0.2915999999999999,0.3767999999999999,0.3108,0.3996,0.6696,0.5544,0.4848,0.2964,0.6936
0.5201,0.4297999999999999,0.5614,0.5383,0.4788,0.4158,0.3990000000000001,0.4004,0.6083000000000001,0.5642,0.4767,0.3983,0.5369
0.5449999999999999,0.505,0.7849999999999999,0.48,0.375,0.61,0.395,0.42,0.71,0.615,0.285,0.39,0.85
0.5467000000000001,0.3815,0.4851000000000001,0.518,0.4137,0.3885,0.3465,0.3682,0.5740000000000002,0.4921000000000001,0.4298,0.3472,0.5698000000000001
0.6251000000000001,0.4382,0.5425000000000001,0.5439,0.5005000000000001,0.3857,0.4326000000000001,0.406,0.5943000000000002,0.5936,0.5026000000000002,0.4459,0.6069
0.7106,0.3344,0.3772999999999999,0.5731,0.506,0.4147,0.4279,0.2794,0.6104999999999999,0.4311999999999999,0.5016,0.4432999999999999,0.6017
0.5839999999999999,0.4856,0.6088,0.516,0.4568,0.4392,0.384,0.4504,0.7120000000000001,0.62,0.5176,0.4055999999999999,0.6272000000000001
0.6127999999999999,0.4976,0.6048000000000001,0.576,0.4744,0.432,0.3768,0.4064,0.6592,0.5288,0.5776,0.4944,0.64
0.7854,0.5115000000000001,0.5775,0.7359,0.5016,0.2541,0.1815,0.4521,0.6864,0.2739,0.7194,0.6963,0.5016
0.6020000000000001,0.264,0.495,0.548,0.459,0.354,0.386,0.3,0.537,0.487,0.358,0.469,0.601
0.7095,0.5478,0.6996,0.7194,0.7722,0.6105,0.3564,0.4587,0.9174,0.3927,0.7359000000000001,0.5676,0.3959999999999999
0.6724999999999999,0.5,0.4475,0.5325,0.5049999999999999,0.4425,0.4299999999999999,0.1875,0.52,0.5425,0.4075,0.245,0.5799999999999998
0.6035,0.4097,0.5712,0.561,0.5066,0.4777,0.4063,0.4216,0.7395,0.7429000000000001,0.527,0.3995,0.7157
0.47,0.1375,0.5125,0.6525,0.5775,0.455,0.4075,0.25,0.345,0.47,0.3275,0.4175,0.5725
0.6181000000000001,0.3962,0.5397000000000001,0.5684000000000001,0.4802000000000001,0.3451,0.4277000000000001,0.385,0.5761000000000002,0.5887000000000001,0.5075000000000002,0.4704,0.6418999999999999
0.6010000000000001,0.4920000000000001,0.576,0.6220000000000001,0.5279999999999999,0.288,0.37,0.375,0.6220000000000001,0.5870000000000001,0.532,0.4760000000000001,0.469
0.7722,0.2739,0.2409,0.3828,0.2409,0.2376,0.363,0.1848,0.5676,0.3597,0.5841000000000001,0.4422,0.8514
0.95,0.545,0.4649999999999999,0.3999999999999999,0.28,0.4499999999999999,0.35,0.1,0.575,0.5900000000000001,0.31,0.1,0.95
0.5568,0.3808,0.5376000000000001,0.4944,0.4128,0.3944,0.3743999999999999,0.4024,0.6024,0.4208,0.5008,0.4591999999999999,0.5864
0.5446000000000001,0.322,0.5488000000000001,0.5404,0.4298,0.4186,0.3276,0.3752,0.6482000000000001,0.5208,0.2828,0.4256000000000001,0.5754
0.543,0.3774,0.4997999999999998,0.5369999999999998,0.4487999999999999,0.3612,0.3575999999999999,0.4068,0.5556,0.4986,0.489,0.4325999999999999,0.5369999999999999
0.5931,0.3546,0.4625999999999999,0.4869,0.4311,0.3446999999999999,0.3914999999999999,0.4599,0.5526,0.5508,0.4824,0.3995999999999999,0.6119999999999999
0.7380000000000001,0.5030000000000001,0.535,0.5850000000000001,0.436,0.392,0.388,0.447,0.647,0.486,0.623,0.413,0.65
0.5901000000000001,0.4067,0.5495000000000001,0.6125,0.4886,0.3871,0.3759,0.4137,0.5649000000000002,0.5481,0.4907000000000001,0.4298,0.5572
0.518,0.4320000000000001,0.586,0.526,0.436,0.425,0.2970000000000001,0.5750000000000001,0.679,0.6070000000000001,0.518,0.4100000000000001,0.5700000000000001
0.5957000000000001,0.4165,0.5943,0.6258,0.4914,0.3934,0.3843,0.4284,0.5901000000000002,0.5831000000000001,0.4949000000000001,0.4494,0.6139
0.5424000000000001,0.423,0.5423999999999999,0.5279999999999998,0.4385999999999999,0.3678,0.3365999999999999,0.4031999999999999,0.6042,0.5448,0.4901999999999999,0.4163999999999999,0.5567999999999999
0.6027,0.4585,0.5971,0.6013,0.5117,0.434,0.3892,0.4494,0.6083000000000001,0.5880000000000001,0.4900000000000001,0.4249,0.5789000000000001
0.5789000000000001,0.4739,0.5523,0.5215000000000001,0.448,0.4053,0.4151000000000001,0.4354,0.6216000000000002,0.5495000000000001,0.4921000000000001,0.4333,0.574
0.722,0.298,0.418,0.634,0.3960000000000001,0.31,0.408,0.448,0.544,0.422,0.444,0.582,0.7120000000000001
0.4525,0.175,0.5,0.5724999999999999,0.495,0.445,0.3475,0.31,0.575,0.7,0.2324999999999999,0.3875,0.645
0.52,0.155,0.4,0.4649999999999999,0.295,0.2249999999999999,0.44,0.1649999999999999,0.205,0.27,0.245,0.34,0.7150000000000001
0.8283000000000001,0.4389,0.2376,0.4125,0.363,0.363,0.4619999999999999,0.3102,0.7128,0.5544,0.3795,0.2772,0.6996
0.5268999999999999,0.5268999999999999,0.6083,0.4872999999999999,0.3949,0.3707,0.363,0.5544,0.6874999999999999,0.5510999999999999,0.4795999999999999,0.4708,0.5368
0.395,0.4549999999999999,0.43,0.665,0.73,0.435,0.51,0.275,0.465,0.495,0.505,0.39,0.21
0.6454000000000002,0.4851,0.5565,0.5362,0.4606,0.4354,0.4354000000000001,0.4452,0.6419000000000001,0.5754,0.5040000000000001,0.4382,0.6405
0.96,0.17,0.16,0.74,0.55,0.36,0.76,0.12,0.05,0.04,0.43,0.4,0.62
0.5866000000000001,0.4914,0.5915,0.5502,0.4844,0.4242000000000001,0.3857,0.4641,0.6573000000000001,0.6306999999999999,0.5278000000000002,0.4242,0.5978
0.5665,0.4235,0.4609,0.5126000000000001,0.4983,0.3674,0.4884,0.275,0.4653,0.5368,0.5115000000000001,0.396,0.5621
0.95,0.545,0.4649999999999999,0.3999999999999999,0.28,0.4499999999999999,0.35,0.1,0.575,0.5900000000000001,0.31,0.1,0.95
0.6958000000000001,0.3766,0.4816,0.672,0.5306,0.3177999999999999,0.301,0.4018,0.6314000000000001,0.5459999999999999,0.5992000000000001,0.4648,0.5754
0.5562,0.3948,0.5471999999999999,0.5717999999999999,0.4619999999999999,0.3762,0.3395999999999999,0.3905999999999999,0.5621999999999999,0.5082,0.4578,0.4169999999999998,0.5406
0.495,0.3861,0.5346000000000001,0.4653,0.2871,0.6897000000000001,0.2507999999999999,0.6171000000000001,0.5940000000000001,0.4488,0.3564,0.2673,0.7227
0.5335,0.5577,0.7282,0.6303,0.5367999999999999,0.4213,0.3596999999999999,0.5599,0.6654999999999999,0.6325,0.6215,0.4641999999999999,0.5038
0.5859,0.4711,0.5502,0.5593,0.5047,0.4207,0.3941,0.4326,0.5677000000000001,0.5313000000000001,0.5502000000000001,0.413,0.5208
0.6047999999999999,0.4499999999999999,0.4248,0.4872,0.4608,0.288,0.4655999999999999,0.3864,0.456,0.486,0.6132,0.4656,0.5448
0.5399999999999999,0.354,0.474,0.5015999999999999,0.4223999999999999,0.354,0.3228,0.4344,0.4836,0.6396,0.3312,0.312,0.5556000000000001
0.5015000000000001,0.4045999999999999,0.5933,0.4063,0.3213,0.2482,0.4165,0.5542,0.5882000000000001,0.6715000000000001,0.3536,0.5389,0.6613000000000001
0.48,0.28,0.2775,0.4674999999999999,0.4975,0.3424999999999999,0.37,0.2425,0.335,0.6224999999999999,0.4975,0.2375,0.5025
0.5952000000000001,0.4248,0.5136,0.5609999999999999,0.4691999999999999,0.384,0.3749999999999999,0.3978,0.5856,0.5172,0.5124000000000001,0.4235999999999999,0.5453999999999999
0.5555,0.3608,0.5159,0.5698000000000001,0.4521,0.2574,0.3729,0.3509,0.4499,0.4367,0.5313000000000001,0.5115000000000001,0.5720000000000001
0.6279999999999999,0.4112,0.4328,0.4672,0.3712,0.2504,0.4287999999999999,0.3016,0.5168,0.5168,0.4496,0.4135999999999999,0.6168
0.395,0.4549999999999999,0.43,0.665,0.73,0.435,0.51,0.275,0.465,0.495,0.505,0.39,0.21
0.412,0.278,0.54,0.5740000000000001,0.6080000000000001,0.4,0.368,0.456,0.516,0.7000000000000001,0.538,0.372,0.424
0.48,0.412,0.5740000000000001,0.628,0.6100000000000001,0.34,0.52,0.372,0.4600000000000001,0.482,0.5960000000000001,0.544,0.432
0.5972999999999999,0.506,0.5478000000000001,0.4333999999999999,0.3949,0.2596,0.3497999999999999,0.3773,0.5544,0.5907,0.5313,0.3916,0.5797
0.5740000000000001,0.4280000000000001,0.578,0.636,0.506,0.397,0.361,0.544,0.615,0.493,0.65,0.478,0.536
0.496,0.326,0.5,0.47,0.506,0.4780000000000001,0.418,0.31,0.4680000000000001,0.468,0.3320000000000001,0.504,0.524
0.6639999999999998,0.4696,0.4824,0.516,0.4599999999999999,0.3224,0.4032,0.3216,0.5848000000000001,0.5392,0.5479999999999999,0.412,0.5920000000000001
0.5348,0.3808,0.5726,0.6538,0.5768000000000001,0.3388,0.4018,0.3276,0.5488000000000001,0.3668,0.5838000000000001,0.5782,0.4396
0.4471,0.2448,0.4998,0.6443000000000001,0.5066,0.3145,0.2363,0.2635,0.5525000000000001,0.5338,0.3655,0.4182,0.4879
0.6902,0.4029,0.5236000000000001,0.4114,0.357,0.4811000000000001,0.357,0.4454,0.7157000000000001,0.5746000000000001,0.2516,0.3298,0.7072
0.7067999999999999,0.3611999999999999,0.5303999999999999,0.5832,0.4824,0.3192,0.3684,0.3852,0.5364,0.4068,0.5256,0.5448,0.5604
0.4774,0.504,0.5992000000000001,0.6244,0.448,0.2842,0.3402,0.3948,0.546,0.4928,0.5894,0.5194,0.4928
